normalise_sigil_dec;Вернуть традиционный герб;x
normalise_sigil_dec_desc;Я могу отказаться от своего личного герба, вернув традиционный герб своего дома. Следует ли мне сделать это?;x
# Arryn sigils
arryn_martial_sigil_dec;Взять военный герб;x
arryn_martial_sigil_dec_desc;Будучи Арреном из Долины я с гордостью ношу сокола и луну на своем гербе, но я могу выделить свое военное мастерство, взяв личный герб с головой сокола на синем. Следует ли мне взять личный герб?;x
arryn_second_sigil_dec;Взять двойной герб;x
arryn_second_sigil_dec_desc;Будучи Арреном из Долины я с гордостью ношу сокола и луну на своем гербе, но я могу выделить свое положение второго сына, взяв личный герб с парой соколов в луне на синем. Следует ли мне взять личный герб?;x
arryn_third_sigil_dec;Взять тройной герб;x
arryn_third_sigil_dec_desc;Будучи Арреном из Долины я с гордостью ношу сокола и луну на своем гербе, но я могу выделить свое положение третьего сына, взяв личный герб с тремя соколами в луне на синем. Следует ли мне взять личный герб?;x
arryn_fourth_sigil_dec;Взять расчетверенный герб;x
arryn_fourth_sigil_dec_desc;Будучи Арреном из Долины я с гордостью ношу сокола и луну на своем гербе, но я могу выделить свое положение четвертого сына, взяв личный герб с расчетверенными соколами в луне на синем. Следует ли мне взять личный герб?;x
arryn_baratheon_sigil_dec;Взять расчетверенный герб Аррен-Баратеон;x
arryn_baratheon_sigil_dec_desc;Будучи Арреном из Орлиного Гнезда я с гордостью ношу луну и сокола на своем гербе, но я могу выделить свое положение потомка дома Баратеон и взять личный герб, разделив на четыре части гербы дома Аррен и дома Баратеон. Следует ли мне взять личный герб?;x
arryn_blackfyre_sigil_dec;Взять расчетверенный герб Аррен-Блэкфайр;x
arryn_blackfyre_sigil_dec_desc;Будучи Арреном из Орлиного Гнезда я с гордостью ношу луну и сокола на своем гербе, но я могу выделить свое положение потомка дома Блэкфайр и взять личный герб, разделив на четыре части гербы дома Аррен и дома Блэкфайр. Следует ли мне взять личный герб?;x
arryn_bolton_sigil_dec;Взять расчетверенный герб Аррен-Болтог;x
arryn_bolton_sigil_dec_desc;Будучи Арреном из Орлиного Гнезда я с гордостью ношу луну и сокола на своем гербе, но я могу выделить свое положение потомка дома Болтон и взять личный герб, разделив на четыре части гербы дома Аррен и дома Болтон. Следует ли мне взять личный герб?;x
arryn_durrandon_sigil_dec;Взять расчетверенный герб Аррен-Дюррандон;x
arryn_durrandon_sigil_dec_desc;Будучи Арреном из Орлиного Гнезда я с гордостью ношу луну и сокола на своем гербе, но я могу выделить свое положение потомка дома Дюррандон и взять личный герб, разделив на четыре части гербы дома Аррен и дома Дюррандон. Следует ли мне взять личный герб?;x
arryn_gardener_sigil_dec;Взять расчетверенный герб Аррен-Гарднер;x
arryn_gardener_sigil_dec_desc;Будучи Арреном из Орлиного Гнезда я с гордостью ношу луну и сокола на своем гербе, но я могу выделить свое положение потомка дома Гарднер и взять личный герб, разделив на четыре части гербы дома Аррен и дома Гарднер. Следует ли мне взять личный герб?;x
arryn_greyjoy_sigil_dec;Взять расчетверенный герб Аррен-Грейджой;x
arryn_greyjoy_sigil_dec_desc;Будучи Арреном из Орлиного Гнезда я с гордостью ношу луну и сокола на своем гербе, но я могу выделить свое положение потомка дома Грейджой и взять личный герб, разделив на четыре части гербы дома Аррен и дома Грейджой. Следует ли мне взять личный герб?;x
arryn_hightower_sigil_dec;Взять расчетверенный герб Аррен-Хайтауэр;x
arryn_hightower_sigil_dec_desc;Будучи Арреном из Орлиного Гнезда я с гордостью ношу луну и сокола на своем гербе, но я могу выделить свое положение потомка дома Хайтауэр и взять личный герб, разделив на четыре части гербы дома Аррен и дома Хайтауэр. Следует ли мне взять личный герб?;x
arryn_hoare_sigil_dec;Взять расчетверенный герб Аррен-Хоар;x
arryn_hoare_sigil_dec_desc;Будучи Арреном из Орлиного Гнезда я с гордостью ношу луну и сокола на своем гербе, но я могу выделить свое положение потомка дома Хоар и взять личный герб, разделив на четыре части гербы дома Аррен и дома Хоар. Следует ли мне взять личный герб?;x
arryn_lannister_sigil_dec;Взять расчетверенный герб Аррен-Ланнистер;x
arryn_lannister_sigil_dec_desc;Будучи Арреном из Орлиного Гнезда я с гордостью ношу луну и сокола на своем гербе, но я могу выделить свое положение потомка дома Ланнистер и взять личный герб, разделив на четыре части гербы дома Аррен и дома Ланнистер. Следует ли мне взять личный герб?;x
arryn_martell_sigil_dec;Взять расчетверенный герб Аррен-Мартелл;x
arryn_martell_sigil_dec_desc;Будучи Арреном из Орлиного Гнезда я с гордостью ношу луну и сокола на своем гербе, но я могу выделить свое положение потомка дома Мартелл и взять личный герб, разделив на четыре части гербы дома Аррен и дома Мартелл. Следует ли мне взять личный герб?;x
arryn_reyne_sigil_dec;Взять расчетверенный герб Аррен-Рейн;x
arryn_reyne_sigil_dec_desc;Будучи Арреном из Орлиного Гнезда я с гордостью ношу луну и сокола на своем гербе, но я могу выделить свое положение потомка дома Рейн и взять личный герб, разделив на четыре части гербы дома Аррен и дома Рейн. Следует ли мне взять личный герб?;x
arryn_royce_sigil_dec;Взять расчетверенный герб Аррен-Ройс;x
arryn_royce_sigil_dec_desc;Будучи Арреном из Орлиного Гнезда я с гордостью ношу луну и сокола на своем гербе, но я могу выделить свое положение потомка дома Ройс и взять личный герб, разделив на четыре части гербы дома Аррен и дома Ройс. Следует ли мне взять личный герб?;x
arryn_stark_sigil_dec;Взять расчетверенный герб Аррен-Старк;x
arryn_stark_sigil_dec_desc;Будучи Арреном из Орлиного Гнезда я с гордостью ношу луну и сокола на своем гербе, но я могу выделить свое положение потомка дома Старк и взять личный герб, разделив на четыре части гербы дома Аррен и дома Старк. Следует ли мне взять личный герб?;x
arryn_targaryen_sigil_dec;Взять расчетверенный герб Аррен-Таргариен;x
arryn_targaryen_sigil_dec_desc;Будучи Арреном из Орлиного Гнезда я с гордостью ношу луну и сокола на своем гербе, но я могу выделить свое положение потомка дома Таргариен и взять личный герб, разделив на четыре части гербы дома Аррен и дома Таргариен. Следует ли мне взять личный герб?;x
arryn_tully_sigil_dec;Взять расчетверенный герб Аррен-Талли;x
