book_against_the_unnatural;Возражения на Неестественное;x
book_against_the_unnatural_desc;«Возражения на Неестественное» — книга, написанная мейстером Ванионом. Она содержит определенные доказательства того, что драконы существовали в Вестеросе даже в самые древние дни, до возвышения Валирии.;x
book_bastard_born;Рожденный бастардом;x
book_bastard_born_desc;«Рожденный бастардом» — описание жизни лорда Алина Велариона, написанное Рутой, которая, возможно, была септой, а возможно, и одной из любовниц Дубового Кулака.;x
book_black_wings;Чёрные крылья, скорые вести;x
book_black_wings_desc;«Чёрные крылья, скорые вести» — книга, написанная архимейстером Валгрейвом. В книге есть отрывок, где Валгрейв подробно описывает глупость Бейлора Благословенного, пытавшегося заменить почтовых воронов голубями.;x
book_caution_for_girls;Предупреждение юным девицам;x
book_caution_for_girls_desc;«Предупреждение юным девицам» печально известна как одно из самых развратных произведений плотского сладострастия, ходящих по Семи Королевствам, самого низкого пошиба. Предположительно, это мемуары леди Корианны Уайлд, описывающие жизнь «греха, страданий и рабства» — по словам архимейстера Гильдейна — в которой она оказывается служанкой королевы, любовницей молодого рыцаря, лагерной потаскушкой на Спорных Землях, трактирной прислужницей в Мире, лицедейкой в Тироше, «игрушкой» королевы пиратов на Василисковых островах, рабыней в Волантисе, служанкой квартийского колдуна, хозяйкой веселого дома в Лисе и, в конечном счете, септой в Звездном Септе Староместа, где она излагает историю своей жизни в назидание юным девам.;x
book_chronicles_of_maidenpool;Хроники Девичьего Пруда;x
book_chronicles_of_maidenpool_desc;«Хроники Девичьего Пруда» — история Девовчьего Пруда в речных землях.;x
book_conjectures;Догадки;x
book_conjectures_desc;«Догадки» написаны архимейстером Тимоти. В этом труде архимейстер Тимоти предполагает, что во время Первой Дорнийской войны короля Эйгона I Таргариена (4-13 гг. от З.Э.) Таргариены надеялись настроить Дорн против дома Мартеллов, уничтожив каждый замок, крепость и укрепленный двор в Дорне, за исключением цитадели Мартеллов, Солнечного Копья.;x
book_end_of_the_tall_men;Конец Высоких Людей;x
book_end_of_the_tall_men_desc;«Конец Высоких Людей» — более подробное описание падения Сарнорского царства, написанное Белло.;x
book_etched_in_stone;Запечатлённое в камне;x
book_etched_in_stone_desc;«Запечатлённое в камне» — книга архимейстера Хармуна, содержащая каталог резных изображений топоров, найденных по всей Долине Аррен.;x
book_fire_and_blood;Пламя и Кровь, История Таргариенов, Королей Вестероса;x
book_fire_and_blood_desc;«Пламя и Кровь, История Таргариенов, Королей Вестероса» — незавершенная история дома Таргариенов, написанная архимейстером Гильдейном.;x
book_hard_as_oak;Крепкий как Дуб;x
book_hard_as_oak_desc;«Крепкий как Дуб» — описание жизни лорда Алина Велариона, написанное сиром Расселом Стиллменом, который в юности был оруженосцем лорда Алина.;x
book_horse_tribes;Коневодческие племена, изучение кочевников восточных равнин Эссоса;x
book_horse_tribes_desc;«Коневодческие племена, изучение кочевников восточных равнин Эссоса» — книга, написанная мейстером Иллистером, хроника последовательных событий падения Сарнорского царства от рук дотракийцев.;x
book_iron_chronicle;Железная хроника;x
book_iron_chronicle_desc;«Железная хроника» — труд, который включает описание контроля железнорожденных над речными землями до Завоевания.;x
book_journals;Записки;x
book_journals_desc;Записки — записки Ниссеоса Квохероса. Они содержат отчет о волантиском триархе Хоронно, который во время Века Крови, после своего сорокового избрания триархом, провозгласил себя триархом пожизненно.;x
book_kingdoms_of_the_sky;Царства небесные;x
book_kingdoms_of_the_sky_desc;«Царства небесные» — книга, написанная архимейстером Лиманом.;x
book_lies_of_the_ancients;Заблуждения древних;x
book_lies_of_the_ancients_desc;«Заблуждения древних» — работа архимейстера Фомаса.;x
